timestamp_utc,user,src_ip,country,device,auth_type,success,is_injected_anomaly,anomaly_type,hour,dayofweek,is_internal_ip,home_country,is_home_country,ts_unix,recent_events_30m,recent_failures_30m,device_bucket,auth_bucket,country_bucket,anomaly_score,risk_score,is_flagged_anomaly,is_impossible_travel
2026-02-19 16:12:43.756510+00:00,user01,173.66.40.6,AU,Mac,Password,1,0,,16,3,0,AU,1,1771517563,0.0,0.0,13,5,13,0.030051343630352056,-0.030051343630352056,0,0
2026-02-19 16:14:10.690409+00:00,user01,159.55.213.58,AU,Mac,SSO,1,0,,16,3,0,AU,1,1771517650,1.0,0.0,13,2,13,0.01656479412431866,-0.01656479412431866,0,0
2026-02-19 16:30:44.881637+00:00,user01,10.150.226.124,AU,Windows,MFA,1,0,,16,3,1,AU,1,1771518644,2.0,0.0,12,0,13,0.08530035900953764,-0.08530035900953764,0,0
2026-02-19 16:36:08.316880+00:00,user01,10.230.81.144,AU,Windows,MFA,1,0,,16,3,1,AU,1,1771518968,3.0,0.0,12,0,13,0.04778946344067603,-0.04778946344067603,0,0
2026-02-19 16:44:56.181618+00:00,user01,10.228.253.114,AU,Linux,MFA,1,0,,16,3,1,AU,1,1771519496,2.0,0.0,1,0,13,-0.012713000427152843,0.012713000427152843,0,0
2026-02-19 16:51:45.007973+00:00,user01,122.138.208.23,AU,iOS,MFA,1,0,,16,3,0,AU,1,1771519905,3.0,0.0,8,0,13,-0.03002383309923584,0.03002383309923584,0,0
2026-02-19 17:19:40.181611+00:00,user01,10.53.219.95,AU,Windows,Password,1,0,,17,3,1,AU,1,1771521580,1.0,0.0,12,5,13,0.11003336261535901,-0.11003336261535901,0,0
2026-02-19 17:21:15.573278+00:00,user01,10.103.80.24,NZ,Windows,MFA,1,0,,17,3,1,AU,0,1771521675,2.0,0.0,12,0,2,-0.08529871376235088,0.08529871376235088,0,1
2026-02-19 17:29:59.591965+00:00,user01,10.26.21.192,AU,Windows,MFA,0,0,,17,3,1,AU,1,1771522199,2.0,0.0,12,0,13,-0.026276001521050696,0.026276001521050696,0,1
2026-02-20 01:20:31.911733+00:00,user01,10.230.81.144,DE,Mac,SSO,1,0,,1,4,1,AU,0,1771550431,0.0,0.0,13,2,11,-0.0850721439278157,0.0850721439278157,0,0
2026-02-20 03:28:07.759337+00:00,user01,10.110.97.194,AU,Windows,SSO,1,0,,3,4,1,AU,1,1771558087,0.0,0.0,12,2,13,0.07688173626487854,-0.07688173626487854,0,0
2026-02-20 08:28:38.843309+00:00,user01,10.131.103.144,AU,Windows,Password,0,0,,8,4,1,AU,1,1771576118,0.0,0.0,12,5,13,0.008575379407048,-0.008575379407048,0,0
2026-02-20 08:58:26.826670+00:00,user01,10.242.147.250,AU,Windows,Password,1,0,,8,4,1,AU,1,1771577906,1.0,1.0,12,5,13,0.027298622821951113,-0.027298622821951113,0,0
2026-02-20 09:17:25.864067+00:00,user01,10.163.112.233,AU,Windows,MFA,1,0,,9,4,1,AU,1,1771579045,1.0,0.0,12,0,13,0.10145798408596568,-0.10145798408596568,0,0
2026-02-20 09:26:29.258941+00:00,user01,10.12.145.19,AU,Windows,Password,1,0,,9,4,1,AU,1,1771579589,2.0,0.0,12,5,13,0.08806340474232738,-0.08806340474232738,0,0
2026-02-20 09:42:29.429107+00:00,user01,122.44.36.214,AU,Mac,MFA,1,0,,9,4,0,AU,1,1771580549,2.0,0.0,13,0,13,-0.0068802164088156426,0.0068802164088156426,0,0
2026-02-20 10:20:53.468829+00:00,user01,10.204.229.93,AU,Android,Password,1,0,,10,4,1,AU,1,1771582853,0.0,0.0,9,5,13,0.09600688126267459,-0.09600688126267459,0,0
2026-02-20 11:12:51.817094+00:00,user01,10.70.147.170,AU,iOS,MFA,0,0,,11,4,1,AU,1,1771585971,0.0,0.0,8,0,13,-0.03338911489480356,0.03338911489480356,0,0
2026-02-20 12:09:13.953747+00:00,user01,10.43.147.1,AU,Windows,Password,1,0,,12,4,1,AU,1,1771589353,0.0,0.0,12,5,13,0.11540653330116701,-0.11540653330116701,0,0
2026-02-20 12:41:23.633432+00:00,user01,10.43.125.160,AU,Linux,Password,1,0,,12,4,1,AU,1,1771591283,0.0,0.0,1,5,13,0.013503669391709994,-0.013503669391709994,0,0
2026-02-20 13:04:09.477296+00:00,user01,10.28.152.120,AU,Mac,MFA,1,0,,13,4,1,AU,1,1771592649,1.0,0.0,13,0,13,0.09334162456391809,-0.09334162456391809,0,0
2026-02-20 14:06:03.261108+00:00,user01,10.169.188.62,AU,Windows,SSO,1,0,,14,4,1,AU,1,1771596363,0.0,0.0,12,2,13,0.11354588299187374,-0.11354588299187374,0,0
2026-02-20 14:14:12.441556+00:00,user01,10.112.48.218,AU,Windows,MFA,1,0,,14,4,1,AU,1,1771596852,1.0,0.0,12,0,13,0.10972624444958534,-0.10972624444958534,0,0
2026-02-20 14:24:45.479165+00:00,user01,10.47.221.215,AU,Windows,Password,1,0,,14,4,1,AU,1,1771597485,2.0,0.0,12,5,13,0.09188482417951072,-0.09188482417951072,0,0
2026-02-20 16:15:19.228627+00:00,user01,10.251.183.104,AU,Windows,SSO,1,0,,16,4,1,AU,1,1771604119,0.0,0.0,12,2,13,0.11147642754544823,-0.11147642754544823,0,0
2026-02-20 16:36:36.762597+00:00,user01,10.248.122.174,AU,Mac,SSO,1,0,,16,4,1,AU,1,1771605396,1.0,0.0,13,2,13,0.09458108409584653,-0.09458108409584653,0,0
2026-02-20 17:11:24.459763+00:00,user01,10.74.134.126,AU,Mac,Password,1,0,,17,4,1,AU,1,1771607484,0.0,0.0,13,5,13,0.09668156446383946,-0.09668156446383946,0,0
2026-02-20 17:39:52.834485+00:00,user01,10.117.60.238,AU,Linux,SSO,1,0,,17,4,1,AU,1,1771609192,1.0,0.0,1,2,13,0.0006656621348522518,-0.0006656621348522518,0,0
2026-02-20 19:50:09.899759+00:00,user01,159.45.17.109,AU,Windows,Password,1,0,,19,4,0,AU,1,1771617009,0.0,0.0,12,5,13,0.026626279694042132,-0.026626279694042132,0,0
2026-02-20 22:52:51.463418+00:00,user01,10.4.159.235,AU,Windows,Password,1,0,,22,4,1,AU,1,1771627971,0.0,0.0,12,5,13,0.08609471786010536,-0.08609471786010536,0,0
2026-02-21 00:16:03.654184+00:00,user01,10.184.160.137,AU,Windows,SSO,1,0,,0,5,1,AU,1,1771632963,0.0,0.0,12,2,13,0.045927341890873996,-0.045927341890873996,0,0
2026-02-21 07:12:26.071448+00:00,user01,10.107.47.122,NZ,Windows,SSO,1,0,,7,5,1,AU,0,1771657946,0.0,0.0,12,2,2,-0.06630485621699023,0.06630485621699023,0,0
2026-02-21 08:02:35.007852+00:00,user01,10.215.3.197,AU,Windows,Password,1,0,,8,5,1,AU,1,1771660955,0.0,0.0,12,5,13,0.10268020165299818,-0.10268020165299818,0,0
2026-02-21 08:20:21.650847+00:00,user01,10.85.53.229,AU,iOS,MFA,1,0,,8,5,1,AU,1,1771662021,1.0,0.0,8,0,13,0.06593724577482557,-0.06593724577482557,0,0
2026-02-21 09:40:24.551490+00:00,user01,10.189.171.67,AU,Windows,Password,1,0,,9,5,1,AU,1,1771666824,0.0,0.0,12,5,13,0.10464541200462757,-0.10464541200462757,0,0
2026-02-21 11:52:25.926317+00:00,user01,10.62.151.116,AU,Windows,SSO,1,0,,11,5,1,AU,1,1771674745,0.0,0.0,12,2,13,0.1050537370902761,-0.1050537370902761,0,0
2026-02-21 11:54:18.159674+00:00,user01,10.44.168.23,US,Windows,Password,1,0,,11,5,1,AU,0,1771674858,1.0,0.0,12,5,5,-0.03589117598568459,0.03589117598568459,0,1
2026-02-21 12:40:59.842767+00:00,user01,10.206.207.108,AU,Mac,MFA,1,0,,12,5,1,AU,1,1771677659,0.0,0.0,13,0,13,0.08923522238458081,-0.08923522238458081,0,0
2026-02-21 13:03:49.441409+00:00,user01,85.51.179.127,AU,Mac,MFA,1,0,,13,5,0,AU,1,1771679029,1.0,0.0,13,0,13,0.0023585615493411094,-0.0023585615493411094,0,0
2026-02-21 13:19:49.105382+00:00,user01,10.133.32.245,AU,Windows,Password,1,0,,13,5,1,AU,1,1771679989,1.0,0.0,12,5,13,0.10514532813726357,-0.10514532813726357,0,0
2026-02-21 13:39:32.783258+00:00,user01,10.189.135.96,US,Windows,MFA,1,0,,13,5,1,AU,0,1771681172,1.0,0.0,12,0,5,-0.05136053539027974,0.05136053539027974,0,0
2026-02-21 13:49:14.741927+00:00,user01,10.61.6.51,AU,Windows,MFA,1,0,,13,5,1,AU,1,1771681754,2.0,0.0,12,0,13,0.08206039408988791,-0.08206039408988791,0,1
2026-02-21 13:51:54.118394+00:00,user01,159.55.213.58,AU,Windows,MFA,1,0,,13,5,0,AU,1,1771681914,2.0,0.0,12,0,13,0.0026133201611306944,-0.0026133201611306944,0,0
2026-02-21 14:33:53.735017+00:00,user01,10.252.163.168,AU,Android,Password,1,0,,14,5,1,AU,1,1771684433,0.0,0.0,9,5,13,0.0896205691431976,-0.0896205691431976,0,0
2026-02-21 16:10:48.353509+00:00,user01,10.217.250.188,AU,Windows,Password,1,0,,16,5,1,AU,1,1771690248,0.0,0.0,12,5,13,0.10773601170774288,-0.10773601170774288,0,0
2026-02-21 16:17:05.742315+00:00,user01,10.230.74.47,AU,iOS,Password,1,0,,16,5,1,AU,1,1771690625,1.0,0.0,8,5,13,0.07449964099494005,-0.07449964099494005,0,0
2026-02-21 16:29:40.044048+00:00,user01,10.159.127.92,AU,Windows,MFA,1,0,,16,5,1,AU,1,1771691380,2.0,0.0,12,0,13,0.078623552647195,-0.078623552647195,0,0
2026-02-21 16:36:31.393644+00:00,user01,10.218.59.58,AU,Linux,MFA,1,0,,16,5,1,AU,1,1771691791,3.0,0.0,1,0,13,-0.0490186567056462,0.0490186567056462,0,0
2026-02-21 17:06:35.676596+00:00,user01,10.88.2.221,AU,Linux,MFA,1,0,,17,5,1,AU,1,1771693595,0.0,0.0,1,0,13,-0.004617531417072107,0.004617531417072107,0,0
2026-02-21 17:19:24.942550+00:00,user01,10.64.92.39,AU,Mac,Password,1,0,,17,5,1,AU,1,1771694364,1.0,0.0,13,5,13,0.08339009658849605,-0.08339009658849605,0,0
2026-02-21 18:27:46.111151+00:00,user01,10.95.146.244,AU,Windows,MFA,1,0,,18,5,1,AU,1,1771698466,0.0,0.0,12,0,13,0.09697493393400175,-0.09697493393400175,0,0
2026-02-21 20:28:48.015856+00:00,user01,101.17.63.138,AU,Windows,MFA,1,0,,20,5,0,AU,1,1771705728,0.0,0.0,12,0,13,-0.007692150543176068,0.007692150543176068,0,0
2026-02-21 23:51:38.397722+00:00,user01,122.174.114.160,AU,Windows,SSO,1,0,,23,5,0,AU,1,1771717898,0.0,0.0,12,2,13,-0.014960269840967433,0.014960269840967433,0,0
2026-02-22 02:15:43.634228+00:00,user01,10.230.74.47,AU,Mac,MFA,1,0,,2,6,1,AU,1,1771726543,0.0,0.0,13,0,13,0.021169120965811694,-0.021169120965811694,0,0
2026-02-22 03:30:50.446751+00:00,user01,10.40.128.204,AU,iOS,MFA,1,0,,3,6,1,AU,1,1771731050,0.0,0.0,8,0,13,0.021910832279946557,-0.021910832279946557,0,0
2026-02-22 06:36:12.402711+00:00,user01,10.141.232.8,AU,Windows,Password,1,0,,6,6,1,AU,1,1771742172,0.0,0.0,12,5,13,0.0773790356457873,-0.0773790356457873,0,0
2026-02-22 06:55:08.826927+00:00,user01,173.117.66.108,US,Windows,SSO,1,0,,6,6,0,AU,0,1771743308,1.0,0.0,12,2,5,-0.12607867559981156,0.12607867559981156,0,0
2026-02-22 07:22:29.850919+00:00,user01,45.157.182.209,AU,iOS,MFA,1,0,,7,6,0,AU,1,1771744949,1.0,0.0,8,0,13,-0.030004713602777455,0.030004713602777455,0,0
2026-02-22 07:36:27.095619+00:00,user01,10.192.1.86,AU,Mac,Password,1,0,,7,6,1,AU,1,1771745787,1.0,0.0,13,5,13,0.059723488540614156,-0.059723488540614156,0,0
2026-02-22 08:40:49.711093+00:00,user01,10.47.221.215,AU,Android,SSO,1,0,,8,6,1,AU,1,1771749649,0.0,0.0,9,2,13,0.06480256936727269,-0.06480256936727269,0,0
2026-02-22 08:56:03.281545+00:00,user01,10.218.59.58,AU,iOS,SSO,1,0,,8,6,1,AU,1,1771750563,1.0,0.0,8,2,13,0.05063846347834067,-0.05063846347834067,0,0
2026-02-22 09:34:19.174663+00:00,user01,10.52.197.127,AU,Linux,Password,1,0,,9,6,1,AU,1,1771752859,0.0,0.0,1,5,13,-0.016713188518545308,0.016713188518545308,0,0
2026-02-22 11:00:28.375646+00:00,user01,10.0.36.54,AU,Android,SSO,1,0,,11,6,1,AU,1,1771758028,0.0,0.0,9,2,13,0.07056802274012747,-0.07056802274012747,0,0
2026-02-22 11:41:45.452570+00:00,user01,10.110.97.194,AU,Windows,MFA,0,0,,11,6,1,AU,1,1771760505,0.0,0.0,12,0,13,-0.029267646320823126,0.029267646320823126,0,0
2026-02-22 13:14:15.168384+00:00,user01,10.187.143.17,AU,Windows,Password,1,0,,13,6,1,AU,1,1771766055,0.0,0.0,12,5,13,0.09312685295034817,-0.09312685295034817,0,0
2026-02-22 13:28:52.919747+00:00,user01,10.240.112.99,AU,Mac,Password,1,0,,13,6,1,AU,1,1771766932,1.0,0.0,13,5,13,0.07197610295427032,-0.07197610295427032,0,0
2026-02-22 14:06:16.363360+00:00,user01,10.62.151.116,AU,Android,Password,1,0,,14,6,1,AU,1,1771769176,0.0,0.0,9,5,13,0.06840278803879352,-0.06840278803879352,0,0
2026-02-22 15:41:49.908834+00:00,user01,10.47.159.234,AU,Mac,SSO,1,0,,15,6,1,AU,1,1771774909,0.0,0.0,13,2,13,0.0746462694119957,-0.0746462694119957,0,0
2026-02-22 16:21:26.461134+00:00,user01,10.200.184.143,DE,Windows,MFA,1,0,,16,6,1,AU,0,1771777286,0.0,0.0,12,0,11,-0.05939602857427795,0.05939602857427795,0,0
2026-02-22 16:40:20.973067+00:00,user01,10.185.171.85,AU,Mac,Password,1,0,,16,6,1,AU,1,1771778420,1.0,0.0,13,5,13,0.07039390066068996,-0.07039390066068996,0,0
2026-02-22 16:44:46.052482+00:00,user01,10.242.193.90,AU,Linux,MFA,1,0,,16,6,1,AU,1,1771778686,2.0,0.0,1,0,13,-0.0466641644766721,0.0466641644766721,0,0
2026-02-22 20:04:31.450036+00:00,user01,10.217.146.213,AU,Windows,MFA,1,0,,20,6,1,AU,1,1771790671,0.0,0.0,12,0,13,0.06156331264283288,-0.06156331264283288,0,0
2026-02-22 20:09:30.772239+00:00,user01,10.163.112.233,AU,Windows,SSO,1,0,,20,6,1,AU,1,1771790970,1.0,0.0,12,2,13,0.06095149614930423,-0.06095149614930423,0,0
2026-02-22 20:29:29.682833+00:00,user01,10.246.246.101,AU,iOS,SSO,1,0,,20,6,1,AU,1,1771792169,2.0,0.0,8,2,13,0.013105462336842566,-0.013105462336842566,0,0
2026-02-22 22:12:07.180997+00:00,user01,10.128.163.99,AU,Linux,Password,1,0,,22,6,1,AU,1,1771798327,0.0,0.0,1,5,13,-0.044320825007083786,0.044320825007083786,0,0
2026-02-22 23:44:10.811067+00:00,user01,85.216.89.104,AU,Windows,MFA,1,0,,23,6,0,AU,1,1771803850,0.0,0.0,12,0,13,-0.040395138471082226,0.040395138471082226,0,0
2026-02-23 08:10:45.997267+00:00,user01,10.95.165.52,AU,Windows,MFA,1,0,,8,0,1,AU,1,1771834245,0.0,0.0,12,0,13,0.0857694342136231,-0.0857694342136231,0,0
2026-02-23 09:14:26.220559+00:00,user01,10.14.69.246,AU,Windows,MFA,1,0,,9,0,1,AU,1,1771838066,0.0,0.0,12,0,13,0.08822835884536023,-0.08822835884536023,0,0
2026-02-23 09:30:29.259030+00:00,user01,10.58.251.94,AU,Windows,Password,1,0,,9,0,1,AU,1,1771839029,1.0,0.0,12,5,13,0.08761446241658133,-0.08761446241658133,0,0
2026-02-23 10:06:33.918231+00:00,user01,10.242.193.90,AU,Windows,MFA,1,0,,10,0,1,AU,1,1771841193,0.0,0.0,12,0,13,0.08981863038851734,-0.08981863038851734,0,0
2026-02-23 10:24:22.811400+00:00,user01,10.206.196.241,AU,Windows,SSO,1,0,,10,0,1,AU,1,1771842262,1.0,0.0,12,2,13,0.09000554523214449,-0.09000554523214449,0,0
2026-02-23 10:27:08.869371+00:00,user01,10.224.114.16,AU,Windows,SSO,1,0,,10,0,1,AU,1,1771842428,2.0,0.0,12,2,13,0.06549192418901179,-0.06549192418901179,0,0
2026-02-23 13:45:19.378400+00:00,user01,10.236.200.161,AU,Windows,Password,1,0,,13,0,1,AU,1,1771854319,0.0,0.0,12,5,13,0.0943134875748764,-0.0943134875748764,0,0
2026-02-23 15:11:12.387168+00:00,user01,10.61.6.51,AU,Windows,MFA,1,0,,15,0,1,AU,1,1771859472,0.0,0.0,12,0,13,0.08871080039530382,-0.08871080039530382,0,0
2026-02-23 17:09:20.177789+00:00,user01,10.134.219.215,AU,Mac,Password,1,0,,17,0,1,AU,1,1771866560,0.0,0.0,13,5,13,0.0704893826760008,-0.0704893826760008,0,0
2026-02-23 17:51:56.837657+00:00,user01,45.157.182.209,AU,Windows,MFA,1,0,,17,0,0,AU,1,1771869116,0.0,0.0,12,0,13,0.0009074537629890633,-0.0009074537629890633,0,0
2026-02-23 18:30:52.845586+00:00,user01,10.44.207.176,AU,iOS,Password,1,0,,18,0,1,AU,1,1771871452,0.0,0.0,8,5,13,0.05727050301411024,-0.05727050301411024,0,0
2026-02-23 19:34:20.416619+00:00,user01,10.215.251.153,AU,Android,SSO,1,0,,19,0,1,AU,1,1771875260,0.0,0.0,9,2,13,0.062243427810387,-0.062243427810387,0,0
2026-02-23 19:59:07.609160+00:00,user01,10.189.186.129,AU,Windows,MFA,1,0,,19,0,1,AU,1,1771876747,1.0,0.0,12,0,13,0.06700147754328939,-0.06700147754328939,0,0
2026-02-23 21:34:30.734888+00:00,user01,10.235.146.50,AU,iOS,MFA,1,0,,21,0,1,AU,1,1771882470,0.0,0.0,8,0,13,0.03624383907038958,-0.03624383907038958,0,0
2026-02-23 23:53:15.946975+00:00,user01,10.103.80.24,AU,Windows,MFA,1,0,,23,0,1,AU,1,1771890795,0.0,0.0,12,0,13,0.038188771180002246,-0.038188771180002246,0,0
2026-02-24 01:39:00.611128+00:00,user01,10.171.111.190,AU,Windows,MFA,1,0,,1,1,1,AU,1,1771897140,0.0,0.0,12,0,13,0.049295425868646325,-0.049295425868646325,0,0
2026-02-24 02:38:47.777436+00:00,user01,10.88.2.221,AU,Windows,MFA,1,0,,2,1,1,AU,1,1771900727,0.0,0.0,12,0,13,0.0579661596229451,-0.0579661596229451,0,0
2026-02-24 04:03:34.846957+00:00,user01,10.184.160.137,AU,Windows,MFA,0,0,,4,1,1,AU,1,1771905814,0.0,0.0,12,0,13,-0.03142123980536704,0.03142123980536704,0,0
2026-02-24 04:37:01.498451+00:00,user01,10.199.67.54,AU,Android,Password,1,0,,4,1,1,AU,1,1771907821,0.0,0.0,9,5,13,0.06424731313250259,-0.06424731313250259,0,0
2026-02-24 08:41:41.097056+00:00,user01,10.102.98.53,AU,Windows,MFA,0,0,,8,1,1,AU,1,1771922501,0.0,0.0,12,0,13,-0.016213831888327035,0.016213831888327035,0,0
2026-02-24 09:03:29.900224+00:00,user01,10.236.68.86,AU,Windows,SSO,1,0,,9,1,1,AU,1,1771923809,1.0,1.0,12,2,13,0.004242074645236016,-0.004242074645236016,0,0
2026-02-24 09:39:50.951574+00:00,user01,10.236.68.86,AU,Mac,MFA,1,0,,9,1,1,AU,1,1771925990,0.0,0.0,13,0,13,0.0830224656755898,-0.0830224656755898,0,0
2026-02-24 11:27:37.114061+00:00,user01,10.135.198.57,AU,Linux,MFA,1,0,,11,1,1,AU,1,1771932457,0.0,0.0,1,0,13,0.00858411104046225,-0.00858411104046225,0,0
2026-02-24 11:49:47.363339+00:00,user01,10.221.83.13,AU,Windows,MFA,1,0,,11,1,1,AU,1,1771933787,1.0,0.0,12,0,13,0.10344647692624176,-0.10344647692624176,0,0
2026-02-24 12:19:56.258048+00:00,user01,10.47.221.215,AU,Windows,MFA,1,0,,12,1,1,AU,1,1771935596,0.0,0.0,12,0,13,0.10716584965860265,-0.10716584965860265,0,0
2026-02-24 12:30:00.350264+00:00,user01,10.8.251.247,AU,Windows,MFA,1,1,new_country_fail,12,1,1,AU,1,1771936200,1.0,0.0,12,0,13,0.10355911443333327,-0.10355911443333327,0,0
2026-02-24 13:11:21.064135+00:00,user01,10.200.184.143,AU,iOS,Password,0,0,,13,1,1,AU,1,1771938681,0.0,0.0,8,5,13,-0.02269172399199526,0.02269172399199526,0,0
2026-02-24 13:34:33.434272+00:00,user01,10.13.159.18,AU,Mac,MFA,1,0,,13,1,1,AU,1,1771940073,1.0,1.0,13,0,13,-0.010039016270957934,0.010039016270957934,0,0
2026-02-24 14:23:53.776952+00:00,user01,201.159.231.53,AU,iOS,MFA,1,0,,14,1,0,AU,1,1771943033,0.0,0.0,8,0,13,0.003276848629159501,-0.003276848629159501,0,0
2026-02-24 18:29:25.617343+00:00,user01,10.49.183.37,AU,iOS,Password,1,0,,18,1,1,AU,1,1771957765,0.0,0.0,8,5,13,0.07322729582811027,-0.07322729582811027,0,0
2026-02-25 00:44:27.421393+00:00,user01,159.55.213.58,AU,Windows,Password,1,0,,0,2,0,AU,1,1771980267,0.0,0.0,12,5,13,-0.0037006917935172856,0.0037006917935172856,0,0
2026-02-25 03:26:31.807266+00:00,user01,10.41.151.196,AU,Windows,Password,1,0,,3,2,1,AU,1,1771989991,0.0,0.0,12,5,13,0.0844231524970081,-0.0844231524970081,0,0
2026-02-25 06:12:00.485429+00:00,user01,10.197.7.154,AU,Windows,SSO,1,0,,6,2,1,AU,1,1771999920,0.0,0.0,12,2,13,0.0965636929770961,-0.0965636929770961,0,0
2026-02-25 07:14:00.079282+00:00,user01,10.128.213.189,AU,Windows,MFA,1,0,,7,2,1,AU,1,1772003640,0.0,0.0,12,0,13,0.09959920677442763,-0.09959920677442763,0,0
